time,AUV0_x,AUV0_y,AUV0_z,AUV1_x,AUV1_y,AUV1_z,AUV2_x,AUV2_y,AUV2_z,AUV3_x,AUV3_y,AUV3_z,AUV4_x,AUV4_y,AUV4_z,AUV5_x,AUV5_y,AUV5_z,AUV6_x,AUV6_y,AUV6_z,AUV7_x,AUV7_y,AUV7_z,AUV8_x,AUV8_y,AUV8_z,AUV9_x,AUV9_y,AUV9_z,AUV10_x,AUV10_y,AUV10_z,AUV11_x,AUV11_y,AUV11_z,AUV12_x,AUV12_y,AUV12_z
221.70000000000002,133.02,265.15726215375145,-65.42500000000001,78.39283879692127,210.53010434911357,-77.30154374834243,82.01753038804318,316.15973149735385,-80.92623500522838,180.39777510569175,312.5350417684347,-84.55092341943481,180.39777797054754,217.77949193082392,-53.54845653390772,74.76814766050195,206.90541789199227,-53.54845823994781,180.39777848803388,312.5350478647133,-57.17314869491378,74.76814611027667,323.4091213163834,-49.92376621425662,176.77308371386707,221.40419308625786,-77.30154225124058,96.15950563305265,230.10912286573642,-67.136112085181,113.92617228767091,249.68813784514742,-56.97068012503352,153.0841966780216,292.47085454950417,-60.392901428629564,125.77061487634305,272.40665879404816,-63.612654200063766
221.8,133.08,265.2076842033195,-65.45,78.44014433931534,210.56783195178159,-77.33561121787034,82.06302243691623,316.2246615001598,-80.9584889831172,180.4740965430711,312.6017852686213,-84.58136390631614,180.4740994164395,217.81359253899276,-53.564389063185494,74.81726669639835,206.94495899126517,-53.564390769867245,180.47409993000772,312.60179136626806,-57.18726773311147,74.8172651442293,323.4704243392619,-49.94151224543238,176.85121865620616,221.43648021104804,-77.33560971320476,96.21293171654358,230.15206426700138,-67.16213217549856,113.98571891279653,249.73629304076528,-56.98865283579339,153.15417089253208,292.5276238395455,-60.41291432096174,125.83424186404673,272.45345386970365,-63.638560946628374
221.9,133.14,265.25802278685256,-65.475,78.48743951069311,210.6054657174547,-77.36968609526213,82.10850263318584,316.2895198895577,-80.99074888733192,180.55043131464674,312.6684586369695,-84.6118088379676,180.55043419649996,217.84759634689658,-53.58031418460294,74.86637684285154,206.984407735131,-53.580315891900874,180.5504347061363,312.66846473598986,-57.20137788188144,74.86637528876565,323.53165278561767,-49.95925235034219,176.9293684143353,221.46866905395788,-77.36968458302297,96.2663524293318,230.19491609080183,-67.18815309919346,114.04526516753542,249.7843629184307,-57.00661980544916,153.22415325571328,292.5843148490833,-60.432923138977415,125.8978718149377,272.50016251616535,-63.66446843398687
222.0,133.2,265.30827788850803,-65.5,78.53472431936562,210.6430056386019,-77.40376837458119,82.1539709863503,316.35430664020754,-81.02301471312362,180.62677940973367,312.73506184695174,-84.64225821082735,180.62678230004312,217.88150334937805,-53.59623190409663,74.91547810698538,207.0237641148711,-53.59623361198495,180.626782805734,312.7350679473514,-57.21547914834739,74.91547655100965,323.5928066324848,-49.97698653373514,177.00753297638153,221.50075961101686,-77.4037668547588,96.31976777572139,230.23767832619322,-67.21417485559755,114.10481105218413,249.8323474637855,-57.02458103860153,153.29414376103483,292.64092755811936,-60.45292788594154,125.96150472664081,272.5467847199649,-63.69037666154565
222.1,133.26,265.35844949246973,-65.525,78.58199877369186,210.68045170776563,-77.43785804985689,82.19942750596249,316.4190217267402,-81.05528645571573,180.7031408175851,312.80159487200393,-84.67271202131295,180.70314371632185,217.91531354136742,-53.61214222763728,74.96457049596454,207.06302812183435,-53.61214393609011,180.70314421805375,312.80160097378877,-57.22957153967417,74.96456893812632,323.6538858568824,-49.994714800387655,177.08571233040368,221.53275187834876,-77.43785652244183,96.37317776004114,230.2803509622853,-67.24019744403923,114.16435656704155,249.8802466625063,-57.04253653987775,153.36414240192957,292.6974619466578,-60.47292856513804,126.02514059676865,272.5933204676733,-63.71628562870753
222.20000000000002,133.32,265.4085375829476,-65.55000000000001,78.6292628820785,210.71780391756292,-77.47195511508426,82.24487220163002,316.48366512375804,-81.08756411030464,180.77951552739245,312.86805768552796,-84.70317026582141,180.77951843452723,217.94902691788295,-53.62804516122979,75.0136540169948,207.1021997474369,-53.62804687022093,180.77951893228698,312.8680637887038,-57.24365506306749,75.01365245732164,323.7148904358152,-50.01243715510353,177.16390646439152,221.56464585217262,-77.47195358006728,96.4265823866445,230.32293398824243,-67.26622086384288,114.22390171240772,249.9280605003044,-57.060486313931456,153.4341491717919,292.75391799470543,-60.49292517986953,126.0887794229184,272.63976974590355,-63.74219533487219
222.3,133.38,265.45854214417795,-65.575,78.6765166529802,210.7550622606851,-77.50605956422429,82.29030508301524,316.54823680583576,-81.11984767205922,180.8559035282864,312.93445026089023,-84.73363294072952,180.85590644378908,217.98264347403082,-53.64394071091331,75.06272867732314,207.141278983162,-53.64394242041651,180.85590693756336,312.93445636546295,-57.25772972577434,75.06272711584272,323.77582034627335,-50.03015360271386,177.24211536626714,221.59644152880196,-77.50605802159617,96.47998165990971,230.36542739328297,-67.29224511432895,114.28344648858487,249.97578896292615,-57.07843036544284,153.50416406397883,292.81029568227126,-60.51291773345759,126.15242120267564,272.6861325413062,-63.76810577943557
222.4,133.44,265.5084631604234,-65.6,78.72376009489956,210.79222672989727,-77.54017139120361,82.3357261598354,316.6127367475189,-81.15213713612097,180.93230480933542,313.0007725714208,-84.76410004239308,180.93230773317532,218.01616320500534,-53.659828882761204,75.11179448423749,207.18026582056078,-53.65983059274991,180.93230822295098,313.00077867739714,-57.271795535082504,75.11179292097773,323.83667556523113,-50.0478641480772,177.3203390238838,221.62813890464506,-77.5401698409553,96.53337558424009,230.40783116668058,-67.31827019481418,114.34299089587647,250.0234320361524,-57.096368699118656,153.57418707181023,292.8665949893669,-60.532906229242414,126.21606593361003,272.7324088405741,-63.794016961790476
222.5,133.5,265.55830061597277,-65.625,78.77099321638715,210.82929731803947,-77.57429058991458,82.3811354418625,316.67716492332477,-81.18443249760385,181.00871935954572,313.06702459041577,-84.79457156714763,181.0087222916921,218.04958610608833,-53.67570968288109,75.1608514450668,207.21916025125114,-53.675711393328676,181.00872277745648,313.06703069780195,-57.28585249832114,75.16084988005589,323.8974560696492,-50.06556879607949,177.3985774250264,221.65973797620472,-77.57428903203721,96.58676416406348,230.45014529776287,-67.34429610461143,114.40253493458808,250.07098970579932,-57.11430131969222,153.64421818856746,292.9228158960053,-60.552890670583224,126.27971361327958,272.7785986304378,-63.819928881325986
222.6,133.56,265.6080544951413,-65.65,78.81821602604154,210.86627401802548,-77.60841715421537,82.42653293892326,316.741521307742,-81.21673375159466,181.08514716786308,313.1332062911352,-84.82504751130806,181.08515010828447,218.08291217264946,-53.69158311741493,75.20989956718142,207.25796226691898,-53.69158482829446,181.0851505900246,313.13321239993735,-57.29990062286041,75.20989800044765,323.95816183647264,-50.08326755163408,177.4768305574111,221.69123874007894,-77.60841558870021,96.64014740383288,230.49236977591218,-67.37032284302963,114.46207860502683,250.11846195771784,-57.132228231923406,153.71425740749487,292.97895838220325,-60.57287106085792,126.3433642392269,272.82470189766946,-63.845841537428065
222.70000000000002,133.62,265.65772478227046,-65.67500000000001,78.86542853250933,210.90315682284321,-77.64255107792974,82.47191866089945,316.80580587523065,-81.2490408931525,181.16158822317115,313.19931764680314,-84.85552787116868,181.1615911718351,218.1161414001471,-53.707449192538895,75.25893885799258,207.29667185931714,-53.70745090382331,181.16159164953842,313.199323757028,-57.31393991611167,75.25893728956454,324.0187928426325,-50.10096041968172,177.55509840868564,221.7226411929604,-77.64254950476833,96.69352530802587,230.53450459056555,-67.39635040937384,114.5216219075015,250.16584877779334,-57.15014944059865,153.7843047217987,293.03502242797873,-60.592847403463495,126.40701780898208,272.8707186290804,-63.871754929479025
222.8,133.68,265.70731146172807,-65.7,78.91263074448506,210.93994572555562,-77.67669235484715,82.51729261772765,316.87001860022224,-81.28135391730925,181.23804251429104,313.2653586306092,-84.88601264300324,181.23804547116507,218.1492737841274,-53.723307914463454,75.30796932495294,207.33528902026646,-53.723309626125534,181.23804594481916,313.2653647422636,-57.327970385527394,75.3079677548594,324.07934906504386,-50.118647405190636,177.63338096642894,221.75394533163697,-77.67669077403114,96.74689788114506,230.57654973121456,-67.4223788029453,114.58116484232268,250.21315015194645,-57.16806495053094,153.8543601246477,293.09100801335217,-60.612819701815624,126.47067432006078,272.91664881152263,-63.89766905685782
222.9,133.74,265.75681451790814,-65.725,78.95982267071142,210.9766407192996,-77.71084097872289,82.5626548193994,316.9341594571195,-81.31367281906913,181.3145100299828,313.33132921570666,-84.91650182306483,181.3145129950337,218.1823093202243,-53.73915928943354,75.35699097555614,207.37381374165486,-53.73916100144578,181.3145134646262,313.33133532879765,-57.34199203860128,75.35698940382599,324.1398304806078,-50.13632851315655,177.71167821815146,221.78515115299123,-77.71083939024409,96.80026512771795,230.6185051874058,-67.44840802304155,114.64070740980262,250.26036606613266,-57.185974766559944,153.9244236091725,293.1469151183463,-60.63278795934888,126.53433376996509,272.96249243188794,-63.92358391894005
223.0,133.79999999999998,265.80623393523115,-65.75,79.00700431997919,211.01324179728624,-77.7449969432777,82.60800527596119,316.9982284202965,-81.34599759340901,181.3909907589445,313.39722937521395,-84.94699540758587,181.39099373213855,218.21524800416023,-53.75500332372827,75.40600381733711,207.41224601543794,-53.755005036063075,181.39099419765734,313.3972354897487,-57.356004882868305,75.40600224399955,324.20023706620987,-50.15400374860263,177.7899901512947,221.81625865400076,-77.74499534712814,96.85362705229696,230.66037094873974,-67.47443806895596,114.70024961025544,250.30749650634232,-57.20387889355191,153.994495168466,293.2027437229864,-60.65275217951684,126.59799615618387,273.00824947710754,-63.94949951509759
223.1,133.85999999999999,265.8555696981438,-65.775,79.05417570112719,211.0497489528018,-77.77916024219806,82.65334399751437,317.0622254640997,-81.37832823527818,181.46748468981218,313.4630590822134,-84.97749339277844,181.46748767111538,218.24808983174594,-53.770840023661265,75.45500785787199,207.450585833639,-53.77084173629079,181.46748813254845,313.46306519819933,-57.37000892590455,75.45500628295645,324.2605687987214,-50.171673116579555,177.86831675323174,221.8472678317386,-77.77915863836981,96.90698365945931,230.70214700487202,-67.50046893997833,114.75979144399682,250.35454145860095,-57.22177733639973,154.0645747955838,293.2584938072998,-60.67271236579179,126.66166147619101,273.05391993415407,-63.97541584469931
223.20000000000002,133.92000000000002,265.90482179111933,-65.80000000000001,79.10133682304243,211.08616217920618,-77.8133308691362,82.69867099421555,317.1261505628451,-81.41066473959845,181.54399181116045,313.5288183097524,-85.00799577483363,181.54399480053777,218.28083479887982,-53.78666939558044,75.5040031047783,207.48883318834882,-53.78667110847665,181.54399525787332,313.52882442719675,-57.38400417532752,75.50400152831442,324.32082565499786,-50.18933662216543,177.9466580112667,221.87817868337234,-77.81332925762146,96.96033495380726,230.74383334551297,-67.52650063539424,114.81933291134416,250.40150090896853,-57.23967010002293,154.13466248354317,293.31416535131615,-60.692668521665205,126.72532972744843,273.09950379003885,-64.00133290711024
223.3,133.98,265.953990198657,-65.825,79.1484876946601,211.12248146993429,-77.84750881770962,82.74398627627615,317.19000369082164,-81.44300710126413,181.62051211150145,313.5945070308421,-85.0385025499221,181.6205151089178,218.31348290154915,-53.802491445868114,75.55298956571481,207.52698807172578,-53.8024931590028,181.62051556214385,313.5945131497523,-57.397990638795875,75.55298798773237,324.38100761188076,-50.206994270466026,178.02501391263488,221.90899120616533,-77.84750719850086,97.0136809399681,230.7854299604277,-67.5525331544858,114.87887401261652,250.44837484354036,-57.25755718936773,154.20475822532381,293.3697583350677,-60.7126206506472,126.78900090740225,273.1450010318147,-64.02725070169225
223.4,134.04,266.0030749052825,-65.85,79.19562832496352,211.15870681849546,-77.88169408150159,82.78928985396283,317.25378482228854,-81.47535531514195,181.69704557928574,313.66012521845886,-85.0690137141937,181.69704858470513,218.3460341358293,-53.818306180941065,75.60196724838147,207.56505047599592,-53.81830789428588,181.69704903381037,313.6601313388425,-57.41196832400963,75.60196566891044,324.44111464619635,-50.22464606661445,178.10338444450275,221.93970539747542,-77.88169245459146,97.0670216225938,230.82693683943572,-67.57856649653102,114.93841474813493,250.49516324844646,-57.275438609406976,154.27486201386733,293.42527273858764,-60.73256875626705,126.85267501348689,273.1904116465727,-64.05316922780356
223.5,134.1,266.052075895548,-65.875,79.24275872298428,211.1948382184733,-77.91588665406114,82.83458173759732,317.3174939314759,-81.50770937607115,181.77359220290157,313.7256728455424,-85.09952926377791,181.77359521628762,218.3784884978838,-53.834113607250565,75.65093616051959,207.603020393453,-53.83411532077687,181.77359566126074,313.7256789674076,-57.425937238710134,75.65093457959013,324.5011467347552,-50.24229201577153,178.18176959396803,221.9703212547559,-77.91588501944237,97.12035700636144,230.86835397241177,-67.60460066080404,114.99795511822187,250.54186610985184,-57.29331436514019,154.3449738420776,293.4807085419128,-60.75251284207277,126.91635204312101,273.23573562144617,-64.0790884847993
223.6,134.16,266.1009931540319,-65.9,79.28987889780215,211.23087566352658,-77.95008652890237,82.87986193755647,317.3811309925865,-81.54006927886337,181.8501519706755,313.79114988499725,-85.13004919478317,181.8501549919915,218.41084598396458,-53.84991373128219,75.69989630991194,207.64089781645816,-53.84991544496121,181.85015543282094,313.79115600835223,-57.43989739068001,75.69989472755452,324.5611038543538,-50.25993212312555,178.26016934805938,222.0008387755555,-77.95008488656791,97.1736870959731,230.909681349285,-67.63063564657513,115.0574951232017,250.58848341395685,-57.31118446159368,154.4150937028206,293.53606572508244,-60.77245291163144,126.98003199371112,273.2809729436067,-64.10500847203052
