time,AUV1_ESO_Reference,AUV1_ESO_Estimation,AUV2_ESO_Reference,AUV2_ESO_Estimation,AUV3_ESO_Reference,AUV3_ESO_Estimation,AUV4_ESO_Reference,AUV4_ESO_Estimation,AUV5_ESO_Reference,AUV5_ESO_Estimation,AUV6_ESO_Reference,AUV6_ESO_Estimation,AUV7_ESO_Reference,AUV7_ESO_Estimation,AUV8_ESO_Reference,AUV8_ESO_Estimation,AUV9_ESO_Reference,AUV9_ESO_Estimation,AUV10_ESO_Reference,AUV10_ESO_Estimation,AUV11_ESO_Reference,AUV11_ESO_Estimation,AUV12_ESO_Reference,AUV12_ESO_Estimation
81.7,-0.30779967940226155,-0.3077994030693226,-0.30840962879944195,-0.3084093213104218,-0.3304625843828993,-0.3304629560045273,-0.3254763256245606,-0.3254763890001815,-0.30653744697966395,-0.30653728827584,-0.32791426352965464,-0.3279140441382808,-0.30893934093995873,-0.3089393776807108,-0.329904831641487,-0.32990576614397804,-0.3000800394601978,-0.29567516404645244,-0.31277621745314177,-0.30956369445505333,-0.32798208574976845,-0.3263130565627352,-0.32164858715296063,-0.3218134827386668
81.8,-0.3077678151672128,-0.30776753860844935,-0.30837601291505884,-0.3083757053519582,-0.33047308004551906,-0.33047295659933895,-0.3254802474107904,-0.32548031162227437,-0.3065020406176243,-0.30650188204331,-0.3279191050203262,-0.3279188871643301,-0.30890664486333363,-0.3089069886589584,-0.32991859455638733,-0.3299195294251225,-0.30342925073225224,-0.2993334565950664,-0.31846329986186434,-0.316179135776251,-0.33013518596403063,-0.3303623976196765,-0.32074625186882055,-0.3209212812121063
81.9,-0.3077359293894792,-0.3077356526066346,-0.308342362831269,-0.3083420551932754,-0.3304836222538389,-0.33048310738825787,-0.32548421166855507,-0.32548427675667063,-0.3064666018447455,-0.30646644339148227,-0.3279239787519236,-0.32792376256473293,-0.30887391703850275,-0.30887451513019337,-0.32993242362158826,-0.3299333581909745,-0.31008843498642824,-0.30685951840197084,-0.3240348642058181,-0.32304452668540623,-0.32927433084017976,-0.3303777847046338,-0.3189635192731622,-0.31931328763696576
82.0,-0.30770402210921494,-0.30770374510247683,-0.3083086785365445,-0.30830837082517526,-0.33049421020689695,-0.33049397745618686,-0.325488218546633,-0.3254882845741163,-0.30643113066775,-0.306430972337398,-0.32792888481801563,-0.3279286704873869,-0.3088411568428696,-0.3088417863692848,-0.3299463190497668,-0.3299472531308868,-0.31683012561338003,-0.3157705996492229,-0.3230840763912967,-0.3275274359182203,-0.3260191421497845,-0.32743524593702467,-0.3156851566533228,-0.31701206301529733
82.10000000000001,-0.30767209336679396,-0.3076718161312179,-0.308274960019249,-0.3082746522373444,-0.3305048435923063,-0.3305053656740846,-0.32549226819428123,-0.3254923352702701,-0.3063956270935896,-0.3063954688936393,-0.327933823312249,-0.32793361113807357,-0.30880836130764466,-0.3088084960329571,-0.32996028104851055,-0.32996121454374067,-0.3218438074806069,-0.32423798599443127,-0.32040086785751976,-0.32369742013225855,-0.3220266825940846,-0.32340979398702047,-0.3142360244311967,-0.3142169262015407
82.2,-0.30764014320266153,-0.30763986573789653,-0.30824120726767223,-0.30824089941173577,-0.3305155224322916,-0.3305167797857633,-0.3254963607606573,-0.325496428834769,-0.3063600911291849,-0.3063599330577731,-0.32793879432846673,-0.3279385847251779,-0.3087755293909039,-0.3087753638035221,-0.3299743098265887,-0.3299752428802536,-0.3218168217461236,-0.3276888477230759,-0.315808450705958,-0.31800211054556055,-0.31762950558484787,-0.3185997504416922,-0.31474099819456736,-0.3144088959322119
82.3,-0.3076081716574089,-0.30760789396578375,-0.3082074202701607,-0.3082071123453314,-0.3305262480643625,-0.3305275870431316,-0.32550049639496687,-0.3255005655529757,-0.30632452278151845,-0.30632436483574754,-0.32794379796125755,-0.32794359163579867,-0.30874266399992867,-0.3087423973415974,-0.3299884055959369,-0.32998933823238435,-0.3181414850324993,-0.3220389016457982,-0.31075147869389796,-0.31151604545392336,-0.3168710348174593,-0.3151783409138846,-0.31655785701518624,-0.3161307568300489
82.4,-0.3075761787717442,-0.30757590085072833,-0.3081735990149754,-0.30817329101801755,-0.3305370208225608,-0.3305380188756888,-0.32550467524716914,-0.32550474560819315,-0.3062889220575955,-0.3062887642360119,-0.3279488343077673,-0.32794863308902633,-0.3087097657014916,-0.3087095573358056,-0.3300025685661862,-0.3300035006815977,-0.3114164741051914,-0.31410114807036466,-0.3069621926919113,-0.30538312465914563,-0.31886462380995384,-0.3173812644218997,-0.31812540083931073,-0.31819576437666897
82.5,-0.30754416458649025,-0.3075438864365228,-0.3081397434903017,-0.3081394354239427,-0.3305478414345526,-0.33054833896536456,-0.3255088974675698,-0.3255089690922197,-0.30625328896432147,-0.3062531312676042,-0.3279539035484851,-0.3279537274385418,-0.3086768352636923,-0.3086768506514541,-0.3300167989458902,-0.33001773042041854,-0.3063676542614892,-0.3054374603474203,-0.3072098848864473,-0.30386105721841883,-0.32130799775528374,-0.32104929933099935,-0.3188366746607609,-0.3192483090272902
82.60000000000001,-0.30751212914268855,-0.30751185076111376,-0.3081058536843694,-0.30810554555091074,-0.33055870968210965,-0.3305586588328533,-0.32551316320653684,-0.3255132361877938,-0.3062176235087028,-0.306217465942518,-0.32795900563113217,-0.32795907805170155,-0.308643872412322,-0.3086440126279091,-0.3300310969438929,-0.3300320276030016,-0.30518892812952725,-0.29867522437264754,-0.30908965776963265,-0.30808401849792877,-0.3232728465997745,-0.324288759747855,-0.31897306374941936,-0.31890047419456297
82.7,-0.30748007248142956,-0.30747979386742813,-0.30807192958524654,-0.30807162137985983,-0.3305696256848002,-0.3305692179079203,-0.32551747261478703,-0.3255175470239303,-0.3061819256978906,-0.30618176826081767,-0.32796414052516837,-0.3279645171590707,-0.3086108769106484,-0.3086111351364576,-0.3300454627718314,-0.33004639246005313,-0.3050818301454817,-0.3006079582439384,-0.31336289876460754,-0.3135155206124559,-0.3257285460327415,-0.3259460380632029,-0.3201252884281219,-0.3201845816885706
82.8,-0.3074479946440153,-0.3074477157981289,-0.30803797118110987,-0.30803766290861734,-0.3305805887984167,-0.3305802388419691,-0.32552182584301237,-0.32552190188696284,-0.30614619553911016,-0.30614603823052106,-0.32796930833123616,-0.3279699921930686,-0.3085778489423207,-0.3085779354097145,-0.3300598966421205,-0.3300608251214029,-0.3063648171681968,-0.30636218110023733,-0.3160233905904177,-0.3180423391288925,-0.3272463118399549,-0.3278814350455497,-0.319622449375882,-0.31950688509942526
82.9,-0.30741589567180916,-0.30741561659182587,-0.30800397846003646,-0.30800367011718555,-0.3305915982365739,-0.3305919863037102,-0.32552622304301304,-0.32552630083198636,-0.3061104330395436,-0.3061102758531982,-0.3279745091647962,-0.3279754893773204,-0.30854478845929373,-0.30854442836660195,-0.3300743987660226,-0.33007532590617517,-0.30856887062442573,-0.3121248424761319,-0.3193763833814801,-0.3211008702056799,-0.32706720657606836,-0.3269633454865117,-0.3187922705920354,-0.31863701440229486
83.0,-0.30738377560628727,-0.3073834962917158,-0.30796995141004485,-0.30796964300082336,-0.33060265434030917,-0.33060379263900047,-0.32553066436595723,-0.32553074412235344,-0.30607463820610975,-0.30607448114882246,-0.32797974314919065,-0.3279809921744868,-0.3085116954022048,-0.3085109178328888,-0.3300889693552944,-0.3300898949524796,-0.31098863049558695,-0.3163949875143479,-0.31910023842059027,-0.3215107762888352,-0.3260502135186993,-0.3256837763443341,-0.31713640016886135,-0.317684825076711
83.10000000000001,-0.3073516344892023,-0.30735135494027993,-0.3079358900190747,-0.30793558154407996,-0.3306137578057161,-0.33061514363787353,-0.3255351499638515,-0.3255352320236064,-0.3060388110460921,-0.30603865411797687,-0.32798501045304196,-0.32798647455527613,-0.3084785671878754,-0.30847772289443226,-0.3301036086225719,-0.3301045323749881,-0.31542101624739,-0.31832251328298033,-0.31926862595343664,-0.31886753983264154,-0.3243822017111739,-0.324132895363284,-0.31579297511183657,-0.31576615390315893
83.2,-0.30731947236232504,-0.3073191925769481,-0.3079017942751742,-0.3079014857355761,-0.3306249097560144,-0.33062597544437144,-0.325539679988998,-0.325539764663222,-0.3060029515668394,-0.3060027947680455,-0.32799031127733075,-0.3279918626322304,-0.30844540367583323,-0.30844467758055877,-0.3301183167830793,-0.33011923842168645,-0.3179869540428407,-0.3179865340896663,-0.31808254083590287,-0.31694606066188213,-0.3211594637321787,-0.321638904848056,-0.31570038576552123,-0.3156623924810261
83.3,-0.3072872892675843,-0.30728700924613195,-0.30786766416623157,-0.30786735555537037,-0.3306361102041455,-0.33063669304667864,-0.32554425459457215,-0.3255443426356951,-0.3059670597756604,-0.305966903103188,-0.3279956457515896,-0.32799709711247943,-0.3084122045402453,-0.30841169489672154,-0.33013309405000174,-0.33013401288907945,-0.3189833607087262,-0.31734606919501757,-0.3159576259009662,-0.31487467573139816,-0.3192478756159668,-0.3189625908016388,-0.31619282546294586,-0.31623609215049486
83.4,-0.3072550852470462,-0.3072548049886437,-0.30783349968007967,-0.3078331910080042,-0.3306473597107753,-0.33064734340856017,-0.32554887393448,-0.32554896684646073,-0.3059311356797802,-0.30593097913857625,-0.32800101399242093,-0.3280023038240392,-0.3083789719191274,-0.30837870568766274,-0.33014794063738123,-0.3301488553462601,-0.31828726066358004,-0.3165395349656415,-0.31098343383522725,-0.3114476818965359,-0.3187272473318456,-0.3185449257038961,-0.31696129718310123,-0.317059760332978
83.5,-0.3072228603429505,-0.3072225798439591,-0.30779930080456464,-0.3077989920664204,-0.33065865817954276,-0.33065821590318345,-0.3255535381693599,-0.32555364088016014,-0.30589517928657806,-0.3058950228770114,-0.32800641610941483,-0.32800750325521233,-0.3083457057430486,-0.3083456080549383,-0.33016285675779483,-0.3301637633311453,-0.3127631712106162,-0.31295825621073253,-0.30804374418536057,-0.3079394340526353,-0.3191318357434637,-0.31954382788675084,-0.31714996575963456,-0.31731205431926235
83.60000000000001,-0.3071906145976658,-0.3071903338620247,-0.30776506752754057,-0.307764758724664,-0.3306700045251662,-0.33066983605769157,-0.3255582475008985,-0.3255585701960272,-0.30585919060349664,-0.305859034319193,-0.328011852206141,-0.32801270871918986,-0.3083124069516511,-0.30831227422225305,-0.3301778419155402,-0.3301784973392847,-0.30849938047178715,-0.3079014844641898,-0.3065834166425993,-0.3064268962416373,-0.31995791315115846,-0.3203371800414824,-0.3174789182356119,-0.317590251195054
83.7,-0.3071583480536387,-0.30715806707555826,-0.3077307998367495,-0.3077304909719714,-0.33068139783600164,-0.3306821811574796,-0.32556300137185074,-0.32556382400689804,-0.30582316963789896,-0.3058230134874456,-0.32801732238057096,-0.3280179314564185,-0.30827907615613775,-0.30827875172858044,-0.3301928981251997,-0.33019291445197263,-0.30387727774879686,-0.3035275870279075,-0.30851501696043093,-0.30831336900543715,-0.3219410382831662,-0.32172308526148635,-0.3194085329533758,-0.3185470673962861
83.8,-0.30712606075353,-0.30712577953314885,-0.30769649771988383,-0.307696188789259,-0.3306928387758318,-0.330694251681159,-0.32556779996835794,-0.3255691629185951,-0.3057871163973164,-0.30578696037958314,-0.3280228267246914,-0.32802318175689066,-0.30824571334750905,-0.3082452869774581,-0.330208025481135,-0.33020734290081877,-0.3010002404111702,-0.30069369551700137,-0.31146578385517454,-0.31060204544701453,-0.32654742442448087,-0.3246343049317962,-0.3206712123655555,-0.32051635653803934
83.9,-0.307093752740066,-0.30709347128098247,-0.30766216116468176,-0.307661852171051,-0.3307043289189902,-0.33070547231743047,-0.32557264411252046,-0.3255742416700461,-0.30575103088909455,-0.30575087499493264,-0.328028365323813,-0.3280284703527473,-0.30821231805134,-0.3082120132796074,-0.3302232238524617,-0.33022211335822593,-0.3021031102265667,-0.3013763108347792,-0.31744131842648615,-0.31445533027064165,-0.3291168309642438,-0.3283683728190471,-0.32062424551380686,-0.32067788404771636
84.0,-0.3070614240561925,-0.3070611423559277,-0.3076277901586742,-0.307627481108356,-0.3307158689256719,-0.33071644660099314,-0.3255775343503779,-0.3255789180618529,-0.30571491312084437,-0.3057147573544147,-0.3280339382561599,-0.3280338084213118,-0.3081788896861453,-0.30817889492218925,-0.3302384926001508,-0.3302371556524375,-0.30726210252574654,-0.3050596228034113,-0.3229471630681459,-0.3200788684260718,-0.3294166780792242,-0.33021627096137185,-0.31937445230851025,-0.3195478442716628
84.10000000000001,-0.30702907474497876,-0.30702879280118794,-0.30759338468962577,-0.3075930755745534,-0.3307274590168284,-0.3307274153305486,-0.3255824706422794,-0.32558352313727973,-0.3056787631001672,-0.30567860746681347,-0.3280395455909503,-0.32803920911405543,-0.3081454281116109,-0.30814585024172586,-0.3302538314263637,-0.3302531314780496,-0.3157982410783826,-0.31142564363509706,-0.3234465042462854,-0.3245911446576517,-0.32715555810985436,-0.3283013659296345,-0.3160627551179044,-0.3173304659667435
84.2,-0.3069967048495975,-0.3069964226614228,-0.3075589447450624,-0.3075586355686125,-0.33073909898731857,-0.3307386344756121,-0.32558745334357836,-0.32558808290800517,-0.3056425808346539,-0.30564242533529684,-0.3280451873825062,-0.3280446888186252,-0.30811193135506826,-0.30811254697905427,-0.3302692405711192,-0.3302693875933665,-0.32253224688260224,-0.31910413111207,-0.3220301052915004,-0.32396846327335427,-0.32226920394058234,-0.32484823803999935,-0.3146163317629403,-0.3146905605118192
84.3,-0.30696431441337596,-0.3069640319798576,-0.30752447031245833,-0.3075241610759562,-0.33075078750559195,-0.3307507776321413,-0.3255924827548371,-0.32559268330986413,-0.30560636633196137,-0.3056062109671827,-0.3280508636082819,-0.3280502741428827,-0.30807839876128146,-0.30807879340214384,-0.33028472026728023,-0.33028554306710883,-0.32432701479163173,-0.32532821960481517,-0.3172514810559299,-0.3199478429741887,-0.31759651695807595,-0.31989441666032503,-0.31431053841120166,-0.31415810498904584
84.4,-0.30693190347977667,-0.3069316208012804,-0.30748996137938217,-0.3074896520821738,-0.33076252387720284,-0.3307634527434707,-0.32559755865661255,-0.32559736512345383,-0.30557011959970526,-0.3055699643662644,-0.328056574304905,-0.3280560896007666,-0.30804483188855675,-0.30804483039099095,-0.3303002699414346,-0.33030195064830165,-0.3211641587958884,-0.3244881758412373,-0.3094152713846884,-0.3138860735617546,-0.31584839600178133,-0.31560881244723227,-0.3154180546940641,-0.3153167362212666
84.5,-0.3068994720924098,-0.3068991891658026,-0.30745541793325865,-0.3074551085775016,-0.33077430908622163,-0.33077568682779884,-0.32560268136177223,-0.3256021487851055,-0.30553384064555267,-0.30553368554146126,-0.3280623195637255,-0.32806203175787957,-0.30801123155380133,-0.3080109722758605,-0.33031589157006286,-0.3303179487287543,-0.3122950202268813,-0.31775140211478936,-0.3043320441410019,-0.3066951071092233,-0.31689519140277156,-0.31582172216191245,-0.3169600783812089,-0.31693220898914476
84.60000000000001,-0.3068670202951289,-0.30686673712336093,-0.30742083996150144,-0.3074205305508007,-0.3307861445767444,-0.33078717831812815,-0.32560785050411883,-0.32560727299482756,-0.30549752947730446,-0.3054973745048095,-0.3280680994035747,-0.32806776031488205,-0.30797759801906566,-0.3079774151315916,-0.3303315862217912,-0.33033337748396296,-0.3025976954501091,-0.3086425685630643,-0.30348119384485867,-0.3015208934714014,-0.3197298548047927,-0.3190036494825524,-0.31849854196843347,-0.3184837034301601
84.7,-0.30683454813172145,-0.30683426470825753,-0.30738622745157435,-0.30738591798086523,-0.3307980308792314,-0.3307984867163949,-0.325613065813802,-0.32561286668279715,-0.305461186102811,-0.30546103126496765,-0.3280739141107109,-0.3280735877127165,-0.30794393185016633,-0.30794397987352534,-0.33034735268730964,-0.3303485876524742,-0.29958811000597124,-0.29949796768985737,-0.3079491525654344,-0.3040071764661528,-0.3234810100210776,-0.3228229273179065,-0.3193419066657088,-0.31941748514139534
84.8,-0.3068020556462839,-0.30680177197377556,-0.30735158039065114,-0.3073512708622493,-0.3308099681449143,-0.33080983362798994,-0.32561832763625215,-0.325618607313694,-0.30542481052983333,-0.30542465582869593,-0.32807976375422865,-0.3280794369245853,-0.3079102334389223,-0.307910595896702,-0.3303631921560412,-0.33036387789923116,-0.29950675852934827,-0.2946586256167816,-0.3129966384676878,-0.3100225584477646,-0.32777376950055603,-0.32656517836309357,-0.3210033481629231,-0.32082746614327134
84.9,-0.30676954288298247,-0.3067692589594065,-0.30731689876610474,-0.3073165891793921,-0.3308219560491769,-0.3308214992538218,-0.32562363593296995,-0.3256244508628384,-0.30538840276620266,-0.30538824819678356,-0.3280856484465268,-0.32808532190025136,-0.3078765025164914,-0.30787709644828204,-0.3303791056004994,-0.3303792415433627,-0.30368329835189384,-0.29981126162034943,-0.3185924676009788,-0.3166270291476857,-0.3297884730778912,-0.33014763753644183,-0.32044358025084174,-0.3205318138108427
85.0,-0.3067370098861415,-0.3067367257127506,-0.3072821825652236,-0.30728187292467435,-0.33083399314318557,-0.33083416735919274,-0.3256289909270537,-0.3256302660785937,-0.305351962819738,-0.305351808378274,-0.3280915682974103,-0.32809124238290577,-0.30784273751449726,-0.30784307010143225,-0.3303950921154797,-0.3303945284148121,-0.3103525055424712,-0.30768417560892913,-0.3236080436448824,-0.3231456104165437,-0.32893210657089744,-0.3297686025932664,-0.3187003189291581,-0.3190913301748618
85.10000000000001,-0.30670445670030955,-0.3067041722745055,-0.3072474317752801,-0.3072471220829828,-0.33084607906629926,-0.33084718918036443,-0.3256343932823937,-0.32563597550462686,-0.3053154906984619,-0.30531533639463765,-0.3280975234099801,-0.32809719790447983,-0.30780893698582806,-0.307808868624464,-0.3304111517640284,-0.33041008779518066,-0.31712021622412284,-0.31655120136973036,-0.3222954240817333,-0.32639608133534204,-0.3257741319131027,-0.32690079300654745,-0.3159949181137489,-0.317009314637829
85.2,-0.30667188337005424,-0.30667159869258354,-0.30721264638340945,-0.30721233663179265,-0.330858215100971,-0.3308595604579239,-0.3256398433119068,-0.32564127986820385,-0.3052789864103566,-0.30527883223388375,-0.3281035138853252,-0.3281031887392027,-0.30777510179983575,-0.3077748732519453,-0.33042728496708673,-0.3304261333961267,-0.3213278322335482,-0.3244937937962451,-0.3193922769925429,-0.3222042831468318,-0.3222437537471687,-0.3231679584247322,-0.31415420782416636,-0.31435611931853286
85.3,-0.30663928994014394,-0.3066390050091654,-0.30717782637673985,-0.30717751657093934,-0.3308704024275662,-0.33087129644859986,-0.32564534140203405,-0.32564646312718426,-0.30524244996341876,-0.3052422959274792,-0.32810953982233204,-0.32810921507439283,-0.30774123316263213,-0.3077411078142771,-0.3304434912110087,-0.3304426958385633,-0.32065145384423227,-0.3260787166858126,-0.31504909726232044,-0.3166250404574003,-0.31788584084568433,-0.31875821198765153,-0.31439842868428153,-0.31410427907068467
85.4,-0.30660667645553263,-0.30660639126856387,-0.30714297174242094,-0.30714266188148504,-0.3308826417689783,-0.33088286649435555,-0.3256508879108294,-0.3256516014851811,-0.30520588136563226,-0.3052057274649665,-0.32811560131785866,-0.3281152770416757,-0.3077073318827448,-0.30770750600380264,-0.33045977026625434,-0.3304595806533935,-0.31696081212765254,-0.3200548307394529,-0.3101578290582143,-0.310525433694396,-0.31705334506126703,-0.31548786005592067,-0.31615181271918014,-0.3157682112949916
85.5,-0.306574042961231,-0.30657375751811355,-0.30710808246745863,-0.3071077725517182,-0.33089493304269096,-0.33089459209139793,-0.3256564826991444,-0.325656779486232,-0.30516928062507565,-0.3051691268587811,-0.32812169846763456,-0.3281213747238224,-0.30767339822211015,-0.3076738494009929,-0.3304761218617834,-0.3304768694932969,-0.3103793119373034,-0.31223408227991856,-0.30655249189637995,-0.30483324381768734,-0.3189016116911724,-0.31765909709067236,-0.3175731869814593,-0.3176843248775222
85.60000000000001,-0.30654138950251375,-0.3065411038040543,-0.30707315853890027,-0.3070728485762773,-0.3309072753105598,-0.3309070864280302,-0.3256621261375397,-0.3256620024457967,-0.30513264774988696,-0.3051324941184169,-0.3281278313675073,-0.32812750821175046,-0.3076394314668066,-0.3076398553805895,-0.3304925469696618,-0.33049420166827825,-0.30535898635435854,-0.303960210826268,-0.30684092486837694,-0.30401698019821205,-0.32107966172004077,-0.3210356390602641,-0.3182901985629934,-0.3186518003913494
85.7,-0.30650871612467584,-0.30650843016899554,-0.3070381999438423,-0.3070378899281047,-0.3309196668261075,-0.3309204999646386,-0.3256678182655483,-0.3256673732114625,-0.30509598274820127,-0.3050958292524323,-0.3281340001137126,-0.32813367758451517,-0.3076054294309078,-0.30760545593029437,-0.3305090470563997,-0.33051106368441646,-0.3045264895520552,-0.29794200063988074,-0.3084873990898579,-0.308018199970691,-0.3229045006108311,-0.3239213787074523,-0.3183074184724286,-0.31840984947994455
85.8,-0.30647602287323583,-0.3064757366599049,-0.3070032066691717,-0.30700289660181235,-0.33093210864486283,-0.3309334765651833,-0.3256735587104864,-0.3256729566284456,-0.30505928562822465,-0.3050591322661822,-0.32814020480249895,-0.32813988289385776,-0.307571392239328,-0.30757116191716993,-0.3305256212173787,-0.3305273915715652,-0.3043198490670971,-0.3008278738357412,-0.31246503571395906,-0.31304606230572746,-0.32399060442119587,-0.32513266769897364,-0.31754912038175215,-0.3176908797135614
85.9,-0.3064433097939182,-0.3064430233203235,-0.30696817870179366,-0.3069678685842229,-0.33094460260739245,-0.3309455932458845,-0.32567934740399324,-0.32567910956328244,-0.30502255639821224,-0.3050224031723058,-0.32814644552986844,-0.3281461242352989,-0.3075373210682676,-0.30753715914489665,-0.3305422707717372,-0.33054353764109107,-0.30536029653916,-0.3062699234672442,-0.3146280800103223,-0.31702213843929183,-0.3254578197125091,-0.32571857327050463,-0.3171374320372788,-0.31690513162624767
86.0,-0.3064105769324141,-0.3064102901984287,-0.306933116028559,-0.30693280585948957,-0.33095714923294406,-0.33095750945388214,-0.3256851843121708,-0.3256854910163036,-0.3049857950664038,-0.30498564197703626,-0.32815272239148385,-0.3281524017189739,-0.3075032169579323,-0.30750331419567667,-0.33055899628614427,-0.3305596463956738,-0.30717705607755147,-0.31139223103765556,-0.3174374787681852,-0.3187932910990095,-0.3255333916620905,-0.32528349545581314,-0.3172738761051769,-0.31706891056468317
86.10000000000001,-0.30637782433477145,-0.30637753733847123,-0.306898018636347,-0.3068977084162761,-0.33096974887650865,-0.33096950524772767,-0.32569106947008,-0.3256919817813198,-0.3049490016411196,-0.30494884868985256,-0.3281590354833923,-0.32815871543504505,-0.3074690804265896,-0.30746947976815087,-0.33057579798177394,-0.3305757231869084,-0.3093341256820189,-0.31444058036351236,-0.31951378259591606,-0.3198631737752722,-0.3250978308556931,-0.32458790974327273,-0.3176716612345459,-0.3173751150579487
86.2,-0.30634505204703055,-0.3063447647892976,-0.3068628865120167,-0.3068625762457651,-0.3309824004554391,-0.3309820571786709,-0.32569700315974454,-0.32569843893204714,-0.3049121761306634,-0.30491202331409906,-0.32816538490186187,-0.32816506551445074,-0.3074349107879687,-0.307435385983281,-0.3305926760910345,-0.33059192194356135,-0.31388963408670634,-0.31598785650167927,-0.3182555509674547,-0.31772107027621727,-0.3247947859082133,-0.3240405717291398,-0.3183678709957594,-0.31828272686478953
86.3,-0.30631226011544294,-0.3063119725954295,-0.3068277196422845,-0.3068274093290224,-0.3309951024262336,-0.3309957325287693,-0.32570298624435423,-0.32570450730034095,-0.30487531854335354,-0.30487516586247865,-0.32817177074343923,-0.3281714520457009,-0.3074007064136497,-0.3074008009077013,-0.3306096303863204,-0.33060848659820263,-0.31702199100744505,-0.3169387506142939,-0.31805946973601884,-0.3170056962302516,-0.32320976049144773,-0.3236048156256252,-0.3183747370316441,-0.31836183859730455
86.4,-0.3062794485864488,-0.30627916080393686,-0.3067925180138202,-0.3067922076515441,-0.331007855214992,-0.33100921039552883,-0.32570901920852907,-0.3257102218412849,-0.3048384288876771,-0.3048382763447621,-0.3281781931046248,-0.32817787511329904,-0.3073664666747681,-0.3073662621723075,-0.3306266602944879,-0.33062553543360246,-0.31866052913054443,-0.31777289746459525,-0.31661229710430155,-0.3159632893285893,-0.32135197555432043,-0.3213809277139175,-0.31797560506994627,-0.31802050757089856
86.5,-0.30624661750659005,-0.3062463294579758,-0.3067572816133807,-0.3067569712046106,-0.3310206605883912,-0.3310217513144965,-0.3257151023653899,-0.3257158498420918,-0.3048015071721204,-0.30480135476960596,-0.32818465208215664,-0.3281843348161875,-0.3073321925454224,-0.30733199393492655,-0.3306437652056763,-0.3306434917124807,-0.31861116603743783,-0.31763157858231905,-0.3121126770243575,-0.3130803315010787,-0.32054500775664985,-0.32027252730133987,-0.31753039519949644,-0.31757936191929537
86.60000000000001,-0.3062137669225966,-0.30621347861038156,-0.30672201042756186,-0.3067216999738279,-0.3310335196472392,-0.3310340024183126,-0.3257212358879915,-0.3257214887421162,-0.3047645534052431,-0.3047644011347846,-0.3281911477727771,-0.32819083123859477,-0.3072978853006968,-0.3072979175368237,-0.33066094501150795,-0.3306617107868767,-0.31356785004282456,-0.3147956651947849,-0.30880416437842906,-0.3093791070383068,-0.32015065577631807,-0.32037930213071913,-0.3166408469022774,-0.3167531779305433
86.7,-0.3061808968812834,-0.30618060830101684,-0.3066867044430112,-0.30668639394062647,-0.33104643241605025,-0.3310462930514493,-0.32572741974096925,-0.32572727369632487,-0.3047275675955353,-0.3047274154633204,-0.3281976802733662,-0.3281973644995587,-0.3072635453457448,-0.30726392033352823,-0.33067820051078123,-0.3306798586477273,-0.3088582506429566,-0.3095520866590923,-0.3067656003411944,-0.306675074196418,-0.320212336358393,-0.320380551494534,-0.3165296812844919,-0.3165641723415423
86.8,-0.3061480074296899,-0.3061477185822374,-0.30665136364628676,-0.3066510531000964,-0.331059398358563,-0.3310590055020112,-0.325733654078471,-0.32573316695714427,-0.30469054975146515,-0.3046903977586665,-0.3282042496807098,-0.32820393467554243,-0.3072291725039405,-0.3072296247817361,-0.33069553294650395,-0.33069748477612465,-0.303687880379278,-0.30444690601424723,-0.308282837127936,-0.3068540797477239,-0.3213317380743582,-0.3213900310930352,-0.3168808897456178,-0.31691932605217304
86.9,-0.30611509861491776,-0.3061148094973009,-0.306615988023899,-0.3066156774335162,-0.3310724153840029,-0.331073036218233,-0.3257399385273486,-0.32573942844313925,-0.30465349988170887,-0.30465334802569627,-0.3282108560920333,-0.3282105418828068,-0.3071947649288844,-0.3071948561481395,-0.33071294333731377,-0.3307146565216812,-0.3003319078944567,-0.30033363887361353,-0.31023713947967213,-0.30991151458931165,-0.32280221584909824,-0.3227709949841772,-0.31758899014697295,-0.31741797267520555
87.0,-0.3060821704844148,-0.3060818810983653,-0.3065805775623133,-0.3065802669288456,-0.33108548374123115,-0.3310868527931984,-0.32574627281620233,-0.3257461281809649,-0.30461641799491246,-0.3046162662712459,-0.3282174996043284,-0.32821718618238255,-0.30716032192501663,-0.3071600997185181,-0.33073043195421375,-0.3307316867037386,-0.30088554563824343,-0.3005516977862321,-0.31401676029988557,-0.3128979796410535,-0.32649277506089214,-0.3251499552979543,-0.3181625322680942,-0.31825652534073134
87.10000000000001,-0.30604922308555454,-0.3060489334299995,-0.306545132248113,-0.3065448215705872,-0.3310986059389023,-0.3310995742550405,-0.32575265701242,-0.3257529991714959,-0.3045793040998901,-0.3045791525221633,-0.32822418031513556,-0.3282238677168839,-0.3071258444236334,-0.30712569495506487,-0.3307479980951944,-0.3307485221788608,-0.3054061932087087,-0.30376580168593953,-0.32034069951750666,-0.31721457340832526,-0.3275178095198126,-0.3278140969728846,-0.3180700024029411,-0.31807860696274276
87.2,-0.30601625646596886,-0.3060159665377431,-0.306509652067591,-0.30650934134911495,-0.3311117827672996,-0.33111206565267787,-0.3257590915325704,-0.325759990072562,-0.30454215820529706,-0.3045420067666764,-0.32823089832163577,-0.3282305865604904,-0.3070913338180034,-0.30709146127158343,-0.33076564257068336,-0.3307656774336231,-0.3131212442485341,-0.30926151875863556,-0.3212583078583761,-0.32172615707620944,-0.3264610827134638,-0.3269487837374579,-0.31764549081020493,-0.3176381629503894
