time,AUV1_Error,AUV2_Error,AUV3_Error,AUV4_Error,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error,AUV10_Error,AUV11_Error,AUV12_Error
92.4,0.0002531327485359005,0.00023259231911878765,0.00042534464871219466,0.00027731925365564515,0.00038281521640296705,0.0004069410769576567,0.0005139834209322875,0.0003513302000060354,0.001566105731387836,0.00023135869527974947,0.00034562566533485845,4.35191323530733e-05
92.5,0.00025355490935588255,0.00023295105373321404,0.00042597764056753317,0.000277776380456039,0.0003835524121895035,0.0004076788284882624,0.0005148875666882725,0.0003519525768619224,0.0005737804456382164,0.0004934006490326474,0.00015188869363772813,0.00041947540830889347
92.60000000000001,0.0002539775345254368,0.00023331013041068334,0.00042661117479753796,0.00027823385913300125,0.0003842903517969627,0.00040841702219306493,0.0005157922610627157,0.0003525753661696234,0.0008762807469275044,0.0001930436218902043,0.0008838476443047004,0.0006815834750424541
92.7,0.00025440062455563584,0.0002336695496245329,0.0004272452515974164,0.0002786916893862304,0.0003850290349007046,0.00040915565694809143,0.0005166975177365196,0.0003531985669502161,0.00033294991269689536,0.0012777960349555867,0.0014094493522682386,0.0007434905625172152
92.8,0.00025482417994743517,0.00023402931185607682,0.0004278798719768841,0.0002791498708079225,0.00038576846115046226,0.00040989473198126244,0.0005176033211658324,0.00035382217730964066,0.001292460816881026,0.002158983402683315,0.0015018891124077153,0.0005448128525658376
92.9,0.0002552482012126167,0.0002343894175882348,0.0004285150380445484,0.0002796084029779311,0.0003865086301729521,0.0004106342459119402,0.000518509649131392,0.0003544461961309768,0.0027193974240289636,0.002363910554620723,0.0009888537498421793,0.0001609178285526664
93.0,0.0002556726888686822,0.00023474986730310604,0.0004291507506098494,0.00028006728556228633,0.00038724954164789086,0.00041137419715927425,0.0005194164843128825,0.000355070623027866,0.0033081048081009647,0.0016506927282442727,0.0002497436926253522,0.00011243004100943602
93.10000000000001,0.0002560976434347686,0.00023511066147767696,0.0004297870099625515,0.00028052651819460833,0.0003879911952827532,0.00041211458418608323,0.0005203238239915276,0.00035569545706223767,0.002627559797980507,0.0005396664044561591,0.0002735060952422068,0.00016603023593813056
93.2,0.00025652306541977147,0.00023547180058712373,0.0004304238165967118,0.0002809861006082731,0.0003887335907636181,0.00041285540572193506,0.0005212316837586475,0.00035632069684938915,0.0011438972600609954,0.00034060666558007025,0.0002856819253197095,0.00012247655341965992
93.3,0.0002569489553299937,0.00023583328511539263,0.00043106117094505276,0.0002814460322074775,0.0003894767277262141,0.0004135966606084175,0.00052214008594859,0.00035694634079701704,0.0005343818145106784,0.00042065778506946436,0.00030685146741497925,0.0004910726376127968
93.4,0.0002573753136816653,0.0002361951155570294,0.0004316990756449126,0.0002819063130271627,0.00039022060578071925,0.0004143383475475803,0.0005230490438749851,0.0003575723886901355,0.0009455835220159694,0.0004119326368043599,0.0010273038849699114,0.0007129898126434547
93.5,0.0002578021409935899,0.00023655729240417146,0.00043233753062558837,0.0002823669428303798,0.0003909652245789997,0.00041508046538321804,0.0005239585397081866,0.00035819884026429857,0.0005483180298007607,0.0015116151173100768,0.0014730554572005249,0.000737190719937809
93.60000000000001,0.00025822943778040997,0.00023691981613248192,0.0004329765358224355,0.0002828279210394514,0.0003917105838101253,0.00041582301305805047,0.0005248685361935777,0.00035882569290064263,0.0016028792666452742,0.0022770891746213655,0.0014467260726489229,0.00046955821778851223
93.7,0.0002586572045561729,0.0002372826872271129,0.00043361609213285815,0.0002832892470051506,0.0003924566831472565,0.00041656598941370877,0.0005257790173229923,0.0003594529434773843,0.0028577000529900476,0.0022921700944608494,0.0008394020776729228,9.090491573925206e-05
93.8,0.00025908544183493907,0.00023764590618714922,0.0004342561999972355,0.00028375092027178286,0.00039320352221790077,0.0004173093932112576,0.0005266900124277088,0.000360080591138241,0.0032199584223764665,0.0014317074007839162,0.00012350047115087704,0.0001413974219664109
93.9,0.00025951415013368887,0.0002380094735145738,0.00043489685993270566,0.00028421294076609463,0.0003939511006281957,0.00041805322313396057,0.0005276015517441129,0.00036070863670491595,0.0023324285016183316,0.0003384069199650368,0.0003208795658388471,0.00012833892760586793
94.0,0.00025994332998132726,0.00023837338969375445,0.0004355380733274542,0.0002846753081449846,0.00039469941802628946,0.00041879747804583577,0.0005285136197129363,0.00036133707871019053,0.0008236327855732616,0.0004200838787785773,0.00019681354783915262,0.00020433111774596516
94.10000000000001,0.00026037298189494776,0.00023873765520781307,0.00043617984057967534,0.00028513802188138694,0.0003954484740911541,0.0004195421565074669,0.0005294261753698949,0.0003619659154511232,0.0005104689360456391,0.0003075736702969296,0.0004659344309902147,0.0005553480493105036
94.2,0.00026080310638935906,0.00023910227055017562,0.00043682216218043896,0.0002856010816486569,0.0003961982684651158,0.0004202872574097768,0.0005303392149692099,0.0003625951467683377,0.0007029491042137223,0.0006453654576049345,0.0011556703284307207,0.000735304351590113
94.3,0.0002612337039832075,0.0002394672362292358,0.0004374650400942709,0.00028606448699171,0.000396948800766629,0.00042103277939410525,0.0005312527743702114,0.0003632247723230255,0.00039171766092952116,0.001722020723064542,0.0015163823169020126,0.000713722359232894
94.4,0.00026166477518998175,0.00023983255274030035,0.0004381084709646785,0.00028652823759646646,0.0003977000706115127,0.00042177872141612105,0.0005321668470144366,0.0003638547913450726,0.001884409025324628,0.0023583277268420574,0.0013647751232023035,0.0003928964797778416
94.5,0.0002620963205320157,0.00024019822058374285,0.00043875245602783636,0.00028699233312546755,0.0003984520776198354,0.00042252508204685345,0.0005330814114115178,0.0003644852020655373,0.003027243953034242,0.0021807429469701827,0.0006906912789940306,3.195746189058452e-05
94.60000000000001,0.0002625283405323596,0.0002405642402642393,0.00043939700135470954,0.0002874567733675953,0.00039920482144033097,0.00042327185976547547,0.0005339964842513686,0.0003651160033872353,0.0031362939106951444,0.0012107716423662902,5.271740245919382e-05,0.00016117811900639973
94.7,0.0002629608357147806,0.00024093061227465498,0.00044004211018523737,0.0002879215577337691,0.00039995830172103385,0.00042401905323870135,0.0005349120862132081,0.0003657471937195495,0.002033518500668089,0.0001801845963130444,0.0003464361508277876,7.487604632866545e-05
94.8,0.000263393806602076,0.00024129733711571551,0.00044068778270815213,0.0002883866860388015,0.00040071251808331026,0.00042476666124698445,0.0005358282162749981,0.0003663787725492573,0.0005243120314203261,0.0004658500534815011,9.034157115042346e-05,0.0002860833739206696
94.9,0.0002638272537141754,0.00024166441529689902,0.0004413340184045991,0.00028885215740900616,0.00040146747013218977,0.0004255146825640426,0.000536744855597563,0.00036701073585520974,0.0006319359565563905,0.00017278491592276723,0.0006205035715981688,0.0006114667751524623
95.0,0.00026426117757722995,0.00024203184732979983,0.00044198081733114744,0.00028931797140164785,0.0004022231574694642,0.00042626311592514456,0.0005376619892390176,0.00036764308168761914,0.0005800303922449721,0.000876127038015739,0.001265312536173423,0.0007493388730228334
95.10000000000001,0.000264695578712459,0.00024239963372606955,0.00044262817998384383,0.0002897841277671097,0.0004029795797206394,0.00042701196006814953,0.0005385796172636731,0.00036827581003699245,0.0006761369865819066,0.0019042966431814853,0.0015394139474118604,0.0006725990202889479
95.2,0.00026513045764389037,0.00024276777498487685,0.0004432761067793034,0.0002902506261727276,0.0004037367364990006,0.00042776121372746197,0.0005394977466712992,0.00036890892127489804,0.002182383700212683,0.002403324767379936,0.001261031136444495,0.0003154946134608124
95.3,0.0002655658148986496,0.0002431362716177638,0.0004439245979203239,0.0002907174663490798,0.00040449462742792134,0.00042851087576125963,0.0005404163785905994,0.0003695424140744303,0.0031587809486334256,0.0020368163787105984,0.0005441521687131568,2.77338894776295e-05
95.4,0.00026600165099826075,0.00024350512413758553,0.00044457365367734964,0.00029118464784640304,0.00040525325212523996,0.0004292609451005404,0.0005413355065171137,0.00037017628741803767,0.0030098729133219283,0.0009915470620644837,0.00011434838548584355,0.00017374798059968826
95.5,0.00026643796647171034,0.00024387433305825615,0.0004452232746797708,0.00029165217098192826,0.0004060126101913483,0.00043001142040845745,0.0005422551227778324,0.00037081054414418534,0.0017437682152083652,0.00013182831341096803,0.00035025426517198575,1.4008411457644196e-05
95.60000000000001,0.0002668747618470449,0.0002442438988890531,0.00044587346188453225,0.00029212003515972473,0.0004067727012187431,0.0004307623003546993,0.0005431752259283862,0.00037144518316065063,0.00030598869248187,0.0004778206459237041,5.184843980557236e-05,0.00036279285792057564
95.7,0.00026731203765633884,0.00024461382215288003,0.0004465242163494216,0.0002925882390462684,0.00040753352480844775,0.0004315135830244897,0.0005440958187293045,0.00037208019891306186,0.0007082861480593133,9.723136197681082e-05,0.0007701997465464273,0.0006574673930971224
95.8,0.00026774979443232647,0.0002449841033711296,0.00044717553903687884,0.0002930567832920313,0.00040829508057416657,0.00043226526722694303,0.0005450169027596211,0.000372715590334773,0.00041733561741303727,0.0011049536254596401,0.0013580340187010877,0.0007555404616178022
95.9,0.00026818803269786263,0.00024535474305030605,0.0004478274308031308,0.00029352566642559265,0.0004090573681309185,0.00043301735186998113,0.0005459384761115936,0.00037335134907418434,0.0009775793494248995,0.0020625036277565475,0.0015443588857378262,0.0006200933585926576
96.0,0.0002686267529760244,0.0002457257417079874,0.00044847989249153977,0.0002939948875233129,0.00040982038705593036,0.0004337698357954403,0.0005468605351377194,0.0003739874763243483,0.00244392963850975,0.0024168246558076657,0.001144425715054483,0.00024280224348931993
96.10000000000001,0.0002690659558008974,0.000246097099874393,0.0004491329250083789,0.00029446444640926245,0.0004105841369154773,0.00043452271777518294,0.0005477830775980776,0.0003746239750893513,0.003234983819801662,0.0018686645936123998,0.0004066615287540128,6.834708718565167e-05
96.2,0.000269505641698298,0.00024646881807900435,0.00044978652931074447,0.00029493434316885624,0.0004113486172996478,0.00043527599647677473,0.000548706103256149,0.00037526084583418344,0.002835401260967723,0.0007793992880960564,0.00018896525506879427,0.00017600425514216836
96.3,0.000269945811204578,0.00024684089684017283,0.0004504407063601627,0.0002954045775595095,0.00041211382781188553,0.00043602967072217804,0.0005496296123573359,0.0003758980869803191,0.001452164868210809,0.00021027115479955766,0.00032485251175077954,5.6054080269534254e-05
96.4,0.0002703864648523822,0.0002472133366780701,0.0004510954570726397,0.00029587514900070183,0.00041287976805751337,0.0004367837392058836,0.0005505536039846744,0.00037653569711024236,0.0002238146375654322,0.00045208099271273276,0.00017597504935334295,0.00043230984192694057
96.5,0.00027082760316848815,0.0002475861381160012,0.0004517507823390551,0.0002963460570773256,0.0004136464376187252,0.000437538200732689,0.0005514780760655309,0.00037717367567497584,0.0007378068208687417,0.00023844734152921293,0.0009069530150712516,0.000693728611213624
96.60000000000001,0.00027126922668449055,0.0002479593016913161,0.0004524066830498061,0.0002968173016688158,0.00041441383605172625,0.000438293053951962,0.0005524030266074993,0.0003778120219756627,0.00024133527205163973,0.0013216007847537817,0.0014312232969571983,0.0007557277935531591
96.7,0.00027171133593814286,0.00024833282793382353,0.0004530631601080953,0.0002972888825569883,0.0004151819629153864,0.00043904829755214177,0.0005533284543203772,0.00037845073443544633,0.0012863463514773178,0.0021935470891779694,0.001526626878555996,0.0005615766234486839
96.8,0.0002721539314668739,0.00024870671737119306,0.0004537202144330788,0.0002977607991483376,0.00041595081779766325,0.00043980393021219856,0.0005542543585191904,0.0003790898110483232,0.0026770164053969312,0.0023972545379574647,0.0010198123782704412,0.00017690330585685155
96.9,0.00027259701380373373,0.0002490809705377721,0.00045437784694282534,0.00029823305081583306,0.0004167204003037562,0.00044055995061609396,0.0005551807382867483,0.00037972925016752237,0.003268946751127333,0.0016923405385640415,0.00028091212764181354,0.00010115425113179377
97.0,0.00027304058348127995,0.00024945558797130293,0.00045503605853611744,0.0002987056371850817,0.00041749070999760863,0.0004413163575489845,0.0005561075922554804,0.00038036905062392555,0.002628689547811082,0.0005873453388810975,0.00024828800049097043,0.00016056831245797877
97.10000000000001,0.0002734846410370306,0.0002498305701973252,0.00045569485010870633,0.00029917855797163026,0.00041826174642413427,0.00044207314964231733,0.0005570349187845343,0.00038100921137566407,0.0011668748866131718,0.0002983626922696003,0.00027338960041959937,0.0001238784835673645
97.2,0.0002739291870070828,0.00025020591775647263,0.00045635422255700794,0.00029965181264970866,0.00041903350914220824,0.0004428303256213718,0.0005579627163729165,0.0003816497311701539,0.0003110839125341493,0.0003907755542650503,0.0003091545938178226,0.0004940372720353687
97.3,0.0002743742219267451,0.0002505816311887286,0.0004570141767853597,0.0003001254006305207,0.0004198059977188714,0.00044358788412429456,0.0005588909838133627,0.0003822906085814931,0.0007280220774257141,0.0004243887059296851,0.0010308362492475634,0.0007213784168850197
97.4,0.0002748197463333822,0.0002509577110356633,0.0004576747137054758,0.0003005993215073659,0.0004205792117163406,0.00044434582391636717,0.0005598197199494321,0.00038293184215949767,0.0001967788363491031,0.0015180648970294875,0.0014877159934470387,0.0007515278757117721
97.5,0.0002752657607655511,0.00025133415784913196,0.0004583358342259249,0.0003010735749769874,0.0004213531506976481,0.0004451041436992624,0.0005607489235724256,0.00038357343060414735,0.0015774939849766737,0.002294211440793625,0.0014851038165664813,0.0004980641733408144
97.60000000000001,0.00027571226575867375,0.00025171097216090054,0.0004589975392526606,0.0003015481605318386,0.0004221278142141055,0.00044586284217281336,0.000561678593225068,0.0003842153727683649,0.002869950292230369,0.0023411142140541082,0.0008966345515045562,0.0001160215884820716
97.7,0.00027615926185098756,0.0002520881545072074,0.00045965982969036644,0.00030202307756755725,0.00042290320181364644,0.00044662191799049305,0.0005626087274535161,0.0003848576674599645,0.0032611214620514853,0.0015099967787057457,0.00017220746276904432,0.0001272339121970494
97.8,0.0002766067495880785,0.00025246570543437086,0.00046032270644985075,0.00030249832564219057,0.00042367931303960855,0.00044738136967628584,0.0005635393247765625,0.00038550031322977474,0.0024060675552002365,0.0004152447707220781,0.0002909385106471516,0.00013043316358837362
97.9,0.00027705472951677316,0.00025284362550088784,0.0004609861704428911,0.00030297390440350716,0.000424456147452151,0.0004481411959967087,0.0005644703835955573,0.0003861433074019401,0.000904037132694243,0.0003670247081710674,0.0002024314313580994,0.00019388621215845996
98.0,0.0002775032021691419,0.0002532219152649,0.0004616502225880524,0.0003034498106326189,0.0004252337046088377,0.00044890139683550443,0.0005654019034214246,0.0003867866345962409,0.00043454690957418866,0.00030094270701243504,0.00044297100096057137,0.0005504625404384536
98.10000000000001,0.00027795216808719774,0.0002536005752628599,0.0004623148637997969,0.00030392604669191844,0.0004260119840370114,0.0004496619705534964,0.0005663338835335788,0.00038743030532189436,0.0006712607244649647,0.0006196248666295997,0.0011416612413702896,0.0007423690740050904
98.2,0.00027840162781192875,0.0002539796060408883,0.0004629800949970626,0.0003044026137190564,0.000426790985262075,0.00045042291494985483,0.0005672663219309126,0.0003880743355571255,0.0003723041949699661,0.0016980416120903296,0.0015280799664767252,0.0007370818454427016
98.3,0.00027885158188505955,0.00025435900815580476,0.0004636459171028597,0.00030487951213998063,0.0004275707078246151,0.00045118422828002393,0.000568199216220313,0.0003887187302751427,0.0018519547549020242,0.0023688568783238363,0.0014221273722692881,0.0004337127601930571
98.4,0.00027930203085795605,0.00025473878217008425,0.00046431233104356613,0.0003053567391656933,0.00042835115126506904,0.00045194590935472356,0.0005691325648987189,0.0003893634683602014,0.0030252811002424427,0.0022558433468218148,0.0007712141482048776,6.296715051585118e-05
98.5,0.0002797529752758871,0.00025511892864073536,0.0004649793377442696,0.0003058342939043741,0.00042913231513102136,0.00045270795714799606,0.0005700663673319929,0.00039000854123579415,0.0032068509632593063,0.0013259591585062693,8.202393189419398e-05,0.00014617236546913013
98.60000000000001,0.00028020441567826063,0.0002554994481165974,0.0004656469381341079,0.0003063121765019334,0.00042991419894398525,0.0004534703704864992,0.0005710006227649863,0.000390653955795591,0.002171773427683343,0.000267302180260329,0.00031865698129007356,9.030793073580637e-05
98.7,0.0002806563526109335,0.00025588034115932464,0.0004663151331455823,0.00030679038698503395,0.0004306968022054522,0.00045423314804005543,0.0005719353296957316,0.00039129971844937774,0.0006650184229264224,0.0004125354270003378,0.00011862215672678824,0.0002610994164084398
98.8,0.0002811087866201951,0.0002562616083269026,0.00046698392371590045,0.0003072689245694126,0.00043148012443184854,0.0004549962884171388,0.0005728704861206879,0.00039194582372542634,0.0005398400028788896,0.0001943428979538433,0.0005725007329784684,0.0005989927787309812
98.9,0.0002815617182515882,0.00025664325018562057,0.0004676533107833157,0.00030774778795973493,0.00043226416515922204,0.00045575979044993735,0.0005738060904731236,0.0003925922610214545,0.0005775929257386218,0.0008127060796783291,0.001238101267765862,0.000756741629833562
99.0,0.0002820151480479264,0.0002570252672952203,0.0004683232952870465,0.00030822697628002474,0.00043304892391207267,0.00045652365302034984,0.0005747421417815102,0.00039323902689490095,0.0006066582826205212,0.0018574921873166167,0.0015539552097994518,0.0007106432003629959
99.10000000000001,0.00028246907655724474,0.00025740766023051964,0.0004689938781737209,0.000308706489417476,0.0004338344002073822,0.00045728787493464943,0.0005756786391384707,0.0003938861260191377,0.002103082306581189,0.0024179568772068577,0.0013438526365028556,0.00037173415627109624
99.2,0.0002829235043280809,0.0002577904295564339,0.0004696650603911719,0.00030918632745052175,0.0004346205935527027,0.0004580524548969627,0.0005766155812715192,0.000394533562002566,0.003142731595782144,0.002147420605939271,0.00064889994817927,2.0904493812373057e-05
99.3,0.0002833784319123149,0.00025817357584064627,0.0004703368428877012,0.00030966648993192023,0.00043540750345403856,0.0004588173915452467,0.0005775529665582144,0.000395181331741708,0.003112699912448985,0.0011440508386039785,5.850226126293144e-05,0.0001591105628661947
99.4,0.0002838338598607653,0.00025855709964735105,0.0004710092266123598,0.0003101469760236444,0.00043619512942218543,0.0004595826835498022,0.000578490793409198,0.000395829429372363,0.0019311999439693582,0.0001590303258265178,0.00033084979949053983,4.203250070241679e-05
99.5,0.00028428978872237286,0.0002589410015489209,0.0004716822125217969,0.0003106277851086447,0.00043698347096356074,0.00046034832947361605,0.0005794290603723719,0.000396477852654479,0.00045764442846875115,0.00043356788028049877,3.507884514567132e-05,0.00032672148192484387
99.60000000000001,0.00028474621904948423,0.0002593252821232186,0.0004723558015759437,0.00031110891697080364,0.00043777252757097774,0.0004611143278148182,0.0005803677661917884,0.0003971266033633863,0.0006144356287201993,9.887205942587314e-05,0.0007003023291844107,0.0006415372459474839
99.7,0.00028520315139523135,0.0002597099419427028,0.00047302999474014553,0.0003115903713752191,0.00043856229875010834,0.00046188067743735964,0.0005813069096262606,0.00039777568280445973,0.0004514243114771323,0.0010057058945175943,0.0013237665086272216,0.0007657943585893403
99.8,0.0002856605863040978,0.00026009498158434933,0.0004737047929762945,0.0003120721477908262,0.0004393527839942229,0.00046264737738626135,0.0005822464896705798,0.000398425088958557,0.0008592839047632046,0.0020005674207166104,0.0015678774839577624,0.0006739793561424092
99.9,0.00028611852433077,0.000260480401631173,0.0004743801972504063,0.000312554245644917,0.00044014398278203646,0.0004634144263757472,0.000583186504965539,0.0003990748182759838,0.0023352080367935388,0.0024449147693559772,0.0012554699073530709,0.0003100537239049375
100.0,0.0002865769660303394,0.0002608662026546797,0.0004750562085341892,0.0003130366645088422,0.0004409358946101489,0.0004641818229821382,0.0005841269541401446,0.0003997248687158387,0.003226701678894394,0.0020225205767701337,0.000532144665092027,2.818265731218571e-05
100.10000000000001,0.0002870359119560273,0.00026125238523194754,0.00047573282779839676,0.0003135194039698802,0.0004417285189821862,0.00046494956516551745,0.0005850678352844873,0.0004003752400334114,0.0029847031878293745,0.0009680281562405883,0.00011287247641978338,0.00016764243739694282
100.2,0.0002874953626565309,0.00026163894995753567,0.0004764100560233486,0.0003140024634849123,0.0004425218553798784,0.00046571765140559124,0.0005860091467495757,0.0004010259303248771,0.0016869929098339675,0.00013223946909553445,0.0003265366152902281,1.395937918844146e-05
100.3,0.0002879553186874003,0.00026202589741576137,0.00047708789418489145,0.0003144858425653829,0.00044331590326737697,0.0004664860806586604,0.00058695088732215,0.0004016769375843206,0.00029647306129201086,0.0004336503953905278,9.520628176477239e-05,0.0003875263597141591
100.4,0.000288415780602837,0.0002624132281890373,0.0004777663432677912,0.00031496954083030655,0.0004441106621204138,0.000467254851609111,0.000587893056124652,0.0004023282636509029,0.0006595504187173741,0.00014621752957435258,0.0008192824756370332,0.0006769221469354881
100.5,0.0002888767489680019,0.00026280094286514245,0.00047844540426020916,0.00031545355786002753,0.00044490613143319496,0.00046802396309270593,0.0005888356520593542,0.0004029799088128807,0.0003093780883787571,0.0011881755144496871,0.001395282585954074,0.000769917418230047
100.60000000000001,0.00028933822433978404,0.00026318904203101424,0.00047912507815076944,0.0003159378930251367,0.0004457023106968077,0.00046879341383632226,0.0005897786735262152,0.00040363187124456797,0.0011158959829512879,0.0021224520610128353,0.0015699368999840418,0.000631538528277896
100.7,0.00028980020727450496,0.0002635775262742531,0.0004798053659267674,0.00031642254573984504,0.00044649919937846886,0.0004695632024501566,0.0005907221189925187,0.00040428414880335737,0.0025464530039909124,0.0024514081286205005,0.0011622442114954579,0.0002529324493944634
100.8,0.00029026269832272436,0.00026396639618666624,0.00048048626858426797,0.00031690751559653997,0.00044729679692754,0.0004703333278175917,0.0005916659870268109,0.00040493673975248236,0.003281526869612166,0.0018868417830558881,0.00042470256422750337,5.934085774807991e-05
100.9,0.0002907256980410675,0.00026435565235731067,0.0004811677871217568,0.00031739280211902804,0.00044809510278740323,0.00047110378852959373,0.0005926102764355287,0.0004055896429650736,0.0028355826056694526,0.0008022099855029796,0.00016946774909122668,0.00016760607855003222
101.0,0.00029118920698990603,0.0002647452953821735,0.00048184992253525095,0.00031787840304439247,0.00044889411642028734,0.0004718745832891812,0.000593554986070499,0.00040624284553074965,0.0014508630821550832,0.0001836526346115164,0.00030336857666336917,6.560521020601535e-05
101.10000000000001,0.0002916532257364465,0.0002651353258674252,0.00048253267583004425,0.0003183643177363456,0.0004496938373174725,0.000472645710806087,0.0005945001144739229,0.00040689633574176877,0.00022785110086561404,0.00040799623709427595,0.00019707540201455818,0.00044234617898655836
101.2,0.0002921177548357697,0.0002655257444187447,0.00048321604801587114,0.00031885054921595155,0.0004504942649561042,0.00047341716957110717,0.0005954456602187376,0.0004075501400146509,0.0006765269427663257,0.0002805053158186201,0.0009266010860370636,0.0007055777060924382
101.3,0.0002925827948450375,0.0002659165516273544,0.00048390004010094595,0.0003193370979575158,0.0004512953987634379,0.000474188958423056,0.0005963916217260119,0.00040820426656677463,0.00019623415186599406,0.0013579615287069766,0.0014526341378188472,0.0007704117934999343
101.4,0.00029304834632366307,0.00026630774809668635,0.00048458465309784613,0.0003198239623066121,0.0004520972381551556,0.0004749610764657255,0.000597337998196562,0.00040885870580623654,0.001359268657321306,0.00222443970862696,0.0015574218940754953,0.000586690162647423
101.5,0.00029351440983907846,0.00026669933442515127,0.0004852698880245168,0.00032031114056424236,0.0004528997825890023,0.00047573352223224626,0.0005982847885250763,0.0004095134441349479,0.002727773760987716,0.0024366993996065792,0.0010655236973758713,0.00020150327268380963
101.60000000000001,0.000293980985950176,0.00026709131122019356,0.0004859557458988115,0.00032079863219468485,0.0004537030315336166,0.00047650629457212447,0.0005992319913019055,0.0004101684844125103,0.0033078117024100294,0.001750893497889298,0.0003261924082807521,8.524359775000873e-05
101.7,0.00029444807522502814,0.000267483679093861,0.0004866422277408977,0.0003212864371767126,0.0004545069844426031,0.00047727939192917243,0.0006001796050372594,0.00041082383505964377,0.00267572137698368,0.0006537912683561615,0.00021615701147338992,0.0001564878588477513
101.8,0.0002949156782330436,0.0002678764386572435,0.0004873293345756798,0.0003217745548682973,0.00045531164076460665,0.00047805281221888755,0.0006011276279060336,0.0004114794952652074,0.0012323055701101682,0.00024658226347591786,0.00026480984967042524,0.00011829705623834059
101.9,0.0002953837955282398,0.0002682695905119169,0.00048801706743024584,0.0003222629839917822,0.00045611699991784954,0.0004788265538395312,0.0006020760580941689,0.00041213545458643295,0.0002673488187556897,0.00036172565206646454,0.0003003531248031004,0.0004911072124319772
102.0,0.00029585242767134754,0.00026866313526264097,0.0004887054273385517,0.0003227517234895027,0.0004569230613009344,0.0004796006158352197,0.0006030248944736868,0.00041279170382050575,0.0006667555701485123,0.00042510462216380554,0.0010240443115716205,0.0007283919556529804
102.10000000000001,0.0002963215752305798,0.00026905707352766086,0.0004893944153337152,0.0003232407729781151,0.000457729824344385,0.00048037499756356744,0.0006039741365066812,0.0004134482419565206,0.0002123601172824161,0.0015110876914724426,0.0014989700055063602,0.0007682901213372038
102.2,0.0002967912387776659,0.00026945140592517084,0.000490084032453974,0.0003237301321228444,0.0004585372885008553,0.00048114969753291023,0.0006049237832397104,0.0004141050721380684,0.0015881472197008637,0.0023056059470068597,0.0015310234226454597,0.000538958469513446
102.3,0.0002972614188722059,0.0002698461330759277,0.0004907742797395354,0.0003242198013052608,0.00045934545321139853,0.000481924716566904,0.0006058738336825311,0.0004147622003168234,0.002881249371411228,0.0024002343270201772,0.0009728253004835819,0.0001532886751252065
102.4,0.00029773211608233617,0.0002702412555974886,0.0004914651582344204,0.0003247097817074359,0.0004601543178917147,0.0004827000506378294,0.0006068242860276524,0.0004154196277603596,0.003308353660210406,0.001614103170857052,0.0002404449056066346,0.00010704734581318963
102.5,0.00029820333097612094,0.0002706367741034695,0.0004921566689832585,0.00032520007143746656,0.0004609638819426012,0.0004834756969394969,0.0006077751369851405,0.00041607734104477857,0.0025091661696884796,0.0005201509073198079,0.000251889069400648,0.0001362728451684527
102.60000000000001,0.00029867506412772617,0.000271032689218799,0.0004928488130347716,0.0003256906680295497,0.00046177414478418776,0.000484251654386229,0.0006087263846976685,0.00041673532758242695,0.001031411026910942,0.0002999205684215578,0.0002165078411871825,0.00017241190159003242
102.7,0.00029914731610341253,0.0002714290015689949,0.0004935415914444914,0.0003261815704385798,0.00046258510584136893,0.00048502792247362626,0.0006096780292059985,0.0004173935873908627,0.00034690171361352574,0.0002989224012896804,0.0004000054082184352,0.0005366986882283759
102.8,0.00029962008746517107,0.00027182571177732014,0.0004942350052669144,0.0003266727804443227,0.0004633967645227297,0.0004858045004714852,0.0006106300707679977,0.0004180521333002968,0.0006284059587141911,0.0005727246498172762,0.0011104247664389028,0.0007471598034188882
102.9,0.0003000933787824072,0.0002722228204700654,0.0004949290555625655,0.00032716429744301354,0.00046420912020898636,0.00048658138721519695,0.0006115825082333153,0.0004187109664644619,0.0003498543408171775,0.001652133054608233,0.0015344636665252595,0.0007631454901355541
103.0,0.0003005671906318557,0.00027262032828102644,0.0004956237433943805,0.00032765611918408806,0.00046502217230215057,0.0004873585813465557,0.0006125353392642661,0.00041937007483763535,0.0018006839364383322,0.002370752309011084,0.0014921809687571453,0.0004911995332828997
103.10000000000001,0.0003010415235836545,0.00027301823583476023,0.0004963190698241145,0.0003281482447776434,0.0004658359202274781,0.0004881360816167774,0.0006134885617188267,0.00042002945193215954,0.0030081883385879283,0.0023476249464204194,0.000880283303835918,0.00011042896919692594
103.2,0.0003015163782047225,0.00027341654376406363,0.0004970150359236524,0.0003286406745110863,0.00046665036338242564,0.0004889138868829959,0.0006144421744467014,0.0004206891025708017,0.0032811184209119784,0.0014795567442338683,0.00016409494769935285,0.00012400010292828328
103.3,0.00030199175507408983,0.000273815252705247,0.000497711642763069,0.0003291334084230475,0.0004674655011485977,0.0004896919959274473,0.0006153961768355485,0.00042134903423241644,0.0023393428584299347,0.00040179352678501893,0.0002777658494283811,0.00010802974205078676
103.4,0.00030246765476623115,0.0002742143632941205,0.0004984088914203657,0.0003296264475297471,0.0004682813329290079,0.0004904704073608049,0.0006163505679171897,0.00042200925156388115,0.0008483283990508919,0.0003394013792368892,0.00015561049593051213,0.00022695308266736227
103.5,0.0003029440778498082,0.0002746138761693945,0.0004991067829678604,0.00033011979140876234,0.0004690978581173093,0.0004912491196832209,0.0006173053460592342,0.00042266975052892,0.00042436409169318656,0.000224044193769148,0.0005033279945753685,0.0005787768891164014
